StudyHours,AttendancePercent,PreviousScore,SleepHours,AssignmentsCompleted,InternetAccess,ParentalEducationLevel,FamilyIncomeLevel,ExtracurricularParticipation,ScreenTimeHours,MotivationLevel,TeacherSupportRating,PeerStudyHours,HealthRating,FinalScore
9.295291442,65.23755477,51.8315605,7.041056884,10,0,1,5,1,2.347709408,4,1,2.585129311,4,117.5978183
8.306194078,91.46973324,53.79803047,6.222867505,1,1,4,2,0,6.215929239,1,5,0.721266345,1,98.94389078
9.650269107,64.07605992,35.52575821,7.711849685,6,0,3,2,0,1.889393858,4,1,3.111456879,4,117.8923264
1.242972235,93.63769198,60.99586956,5.141656262,4,1,4,3,1,1.727116532,4,4,2.31115483,3,84.47201576
7.308674752,55.62901952,48.27339684,4.292289936,0,0,3,5,1,5.971015263,5,3,4.678359315,5,90.27860773
9.383404568,85.18429887,54.03706915,5.499646987,4,1,3,2,0,2.461859143,3,2,1.959469605,1,117.6561087
1.812330662,77.03492383,88.42002532,6.371543324,2,0,4,3,1,3.147409259,4,1,2.014328696,2,80.49098888
0.664962674,54.82672351,95.48391595,4.840100261,6,1,2,5,1,4.326592269,3,3,3.253866949,3,79.78033175
7.411206493,62.09469141,43.00131504,5.773986448,5,1,4,3,1,4.145459217,5,2,2.634931092,3,97.39694916
5.744731132,50.62020181,56.07562521,5.999915091,7,0,4,5,1,5.960053875,5,1,1.872249388,5,95.61266222
8.418287768,73.43839827,95.00413935,4.286959218,4,0,3,2,1,5.364022554,2,5,4.948872078,2,116.6608134
1.397723766,65.06326304,34.32659225,6.916536241,1,0,1,3,0,5.510773136,1,3,1.51092755,1,41.00104538
7.952673119,79.91787421,36.46523697,8.42171714,8,1,3,2,0,5.998380315,5,1,1.38764396,2,112.0631578
2.0162732,64.86189039,41.39536924,4.758714565,10,1,5,3,1,3.048289092,5,2,4.322138143,5,71.51305998
1.636559429,64.99595558,71.66489839,6.989040067,7,1,4,1,0,3.256333183,3,2,0.016864718,3,77.85149118
1.642657979,87.15965994,40.53305897,7.323696025,5,0,4,2,1,4.065984235,5,5,1.006265805,5,88.63449961
8.145747202,52.4071418,97.7653467,6.096673402,9,0,2,2,1,3.152235211,4,3,2.952233441,4,140.8069477
6.651972207,95.14474976,61.27001691,7.505487937,6,1,3,4,1,7.894565083,2,3,0.812252639,3,103.6845996
5.230654248,92.61319372,65.10625722,6.053657717,8,0,2,2,1,6.698363485,2,1,4.929019614,5,107.1849067
3.588304841,83.39023416,47.26610311,6.52318644,6,1,4,5,1,2.152582818,4,2,2.320978112,1,85.37456401
8.772005408,79.66107851,62.96721767,4.036765223,2,0,3,3,1,1.039159091,5,2,2.986820375,1,114.5344506
3.924451074,94.61512491,76.33395428,7.458600571,5,0,3,1,1,1.299482878,1,5,0.801867326,1,109.3647718
8.165994395,59.26650898,82.58239959,7.306713395,10,1,5,5,1,2.708444157,5,5,1.446890504,4,133.4313513
4.391349086,53.94845811,82.77076579,4.192004387,10,0,5,5,1,1.800039001,2,3,3.073123913,2,95.77389044
3.769444294,61.9755085,70.45237789,5.841250537,6,0,1,5,0,4.733366804,1,2,2.747766866,1,83.73448984
4.626797857,89.72891394,93.30518425,8.895159204,1,0,5,5,1,7.005966559,3,1,3.921819727,4,94.79353106
3.013778742,51.73351334,87.21854931,6.103682813,2,0,3,1,0,6.157251546,3,4,1.346165893,1,79.66539756
7.476093802,79.14034175,82.99336803,6.509727026,3,0,5,4,0,2.509263442,5,1,3.267710734,4,106.5511991
5.027203901,99.77187581,33.89238652,8.549650791,9,1,1,2,1,3.795094792,5,5,1.454877529,1,94.87317406
2.322126951,92.78480469,30.48145736,7.586309379,5,0,4,5,0,4.555259467,1,1,2.933763099,2,65.71921159
8.995745733,76.07228445,44.8713094,6.910350656,0,1,5,2,1,6.671440947,1,2,3.025154838,5,85.7638558
3.838912214,53.18204546,76.44665157,7.989023407,8,0,3,2,1,6.873851222,5,3,0.609195557,1,91.04653967
5.435528611,91.56867572,58.78382422,8.321831332,4,0,4,5,1,7.368028183,2,4,2.743165553,5,95.17689955
9.06472111,79.94892541,58.16843815,6.284440359,6,1,3,4,1,4.564716754,3,3,0.0596915,1,108.9237172
6.242379959,55.74664985,91.92108218,6.375541825,8,1,4,2,0,5.859923225,1,4,2.506053757,2,105.3463195
1.168980407,54.69286424,92.68939937,5.930254678,8,0,3,3,0,1.782602599,2,4,3.487609443,5,89.64224796
9.398321236,95.48134097,93.64226848,8.8335307,0,0,5,2,1,4.95702272,5,2,0.364163645,4,129.6308572
6.277080531,83.46001315,51.97146536,7.485831271,0,1,5,5,0,2.740842666,4,2,4.693554082,1,86.74668795
3.349056147,91.46433997,78.37390689,4.416115331,2,1,1,1,0,4.022018195,1,5,2.29377766,1,86.7050193
1.392720727,93.94894501,49.01432269,8.314798117,5,1,4,2,0,5.438353558,4,5,4.692081378,4,91.08341643
7.940251893,78.5886176,43.34268832,6.402799704,1,1,1,4,1,2.798901565,2,4,0.536992118,2,89.03636071
6.200727559,75.87231759,42.92427201,4.343769532,9,0,2,3,0,1.365295405,3,5,4.749512972,3,113.6111329
5.33461092,71.52137052,53.94753346,6.748586276,10,0,5,3,0,1.071636995,2,2,0.545985497,1,107.2672052
8.938925831,65.84732939,60.09703338,6.085821395,0,0,4,1,0,1.155116749,3,5,2.307478992,4,110.0081397
7.885972112,71.72979804,88.16644197,8.388747024,0,0,1,1,1,1.058448163,2,4,4.689960334,3,126.3651594
1.516748797,88.69398279,38.39237654,5.019973018,4,0,1,2,0,1.772485396,1,3,1.163541002,1,72.63493571
3.117220678,80.09617155,81.44480932,8.132323047,3,1,2,5,0,2.676421002,1,1,0.173924904,5,76.18081439
2.484891398,94.6261645,67.20184399,6.788443456,0,1,1,4,1,2.548550599,4,5,3.965553375,4,85.49844518
7.439462926,72.16900072,50.15617399,4.273051516,3,1,3,3,0,7.907576159,2,2,2.979418188,5,84.498658
0.335324347,80.35447894,64.49737092,8.859226507,2,0,5,1,1,3.142042736,2,3,2.569605965,2,68.62352813
5.698896849,81.56537765,50.99594488,6.563076221,1,1,1,4,1,1.891945484,4,2,0.171716922,3,90.51343361
7.624586857,79.58485812,71.72573687,5.454384271,8,0,1,5,1,4.818937809,5,5,3.266156344,4,132.6821657
8.767656368,85.13168865,60.3690746,6.34703421,10,0,2,3,1,7.005702188,2,4,0.858116759,1,113.6770244
3.420817487,61.87167342,41.50838704,8.289288918,0,0,3,3,1,5.746422638,2,1,4.655983401,1,54.74182196
8.212573047,75.61818888,38.16081522,5.524515622,6,1,1,5,1,3.072574624,2,1,3.428634755,3,102.3394047
1.10631737,55.21124014,68.26869775,4.963381982,3,0,5,3,0,4.931313119,5,3,3.53516944,5,84.2627248
8.464522917,69.22556638,93.16891233,4.645356235,4,0,5,5,1,6.003991819,1,1,1.162901363,5,100.6114524
1.274886623,74.38335343,54.07703806,5.489296992,9,1,1,3,0,6.096731447,4,4,4.40376919,4,85.41863895
3.972872906,82.61121298,81.31000751,7.900240435,4,0,3,2,0,5.665769187,5,2,2.688662854,4,97.90700768
7.972953658,97.52655263,76.10629485,6.358131826,0,1,5,5,1,7.095672973,3,4,4.285420889,5,113.07674
1.499174273,80.03255333,95.208844,5.137408018,5,0,5,4,0,7.090738208,3,3,1.354737374,4,79.99901341
2.292513952,87.17969581,87.46867121,4.830924998,8,1,3,2,0,5.052555916,5,3,3.777308565,5,108.1316948
7.222525684,75.31330297,69.66236812,5.663647383,1,0,3,4,0,4.008994584,5,1,2.872834518,3,109.971242
7.200365365,81.70520157,75.99213488,8.699621864,6,0,1,3,1,5.490992069,1,4,0.242096529,4,97.91695248
6.411476329,53.54661081,92.88705266,5.715133563,5,1,4,4,0,6.72748401,3,2,2.026711619,5,106.2051899
6.939484445,62.71957904,57.96631492,8.94062038,4,0,2,2,0,1.039564734,4,4,0.919552326,4,98.54527021
5.427244433,68.09265466,52.87562941,6.426152279,3,1,4,5,1,7.943979063,2,2,1.795867939,1,76.78281805
2.517990589,73.62466775,30.75677585,4.895819591,3,0,4,1,0,2.280256406,2,2,1.916758171,1,64.87887224
3.456959935,52.28243728,87.85857519,8.455700459,5,1,5,4,0,4.2917429,1,4,2.374641765,2,88.11318981
1.815977168,57.00120488,86.06864903,6.301776866,3,0,3,1,0,7.104208144,1,5,3.001452214,5,71.78617608
9.084505613,63.84071539,37.31181627,7.548356718,4,0,5,4,1,2.575282793,3,4,2.854888262,2,108.2313297
5.833917948,98.57663455,70.38001668,8.918557916,5,0,2,4,0,4.337566567,4,2,0.194957024,5,100.3945009
4.008514168,66.56735036,62.47871887,4.250876752,4,1,1,5,0,1.928075261,4,3,3.753446092,4,98.31518816
4.620058036,74.10205291,38.30963669,4.483472799,6,1,2,3,1,3.765534278,5,3,4.745919422,5,92.80017293
9.472833396,59.80488564,98.63977589,7.602283707,8,1,5,2,1,2.239948184,1,1,1.743406445,1,126.6267261
1.533514031,80.53900355,45.02871212,5.409125016,9,1,5,2,1,3.545394241,2,3,0.898734507,4,74.11364285
5.86229832,64.03416078,34.70639261,4.921506985,6,1,5,2,0,3.614249518,2,5,2.700007816,1,96.69345897
5.058886789,60.34962892,71.63931657,4.196809399,6,0,5,3,1,7.952195527,3,2,3.524564641,4,92.60678365
6.114542354,75.82863142,81.7206674,4.10923356,3,0,4,1,1,7.963691205,2,4,3.394524473,5,102.419458
0.181101838,50.27528996,32.27104122,7.872428016,0,0,1,2,1,1.803503951,4,4,3.060547888,5,54.71988838
8.721239089,50.38320163,76.11023471,4.672167137,7,0,4,1,0,6.081781455,4,5,0.731161261,1,115.9343754
9.321182825,60.95344046,67.26043132,6.33860308,3,0,5,3,1,1.362218358,1,3,4.184124472,3,112.475344
5.651331836,51.83606813,37.22855062,7.029484076,0,1,3,3,1,1.211344107,3,2,2.128107812,5,73.9004674
6.966508239,55.40128771,42.07667139,6.141759003,4,0,4,5,1,1.73733726,2,3,1.107342915,3,90.56310767
9.224993812,66.94303247,69.75820081,4.135533262,7,1,5,2,1,7.758399599,1,1,0.431330705,4,99.89254015
7.072386343,90.12928398,50.74503295,7.917507513,3,0,5,5,1,7.586044835,5,3,2.083595575,3,97.91219977
1.525390429,78.60243217,95.68210101,4.052566123,7,1,1,2,0,2.357494742,5,1,3.089865234,1,107.4881598
5.762883602,75.6333863,87.31181606,7.809449472,7,1,2,3,0,2.131706349,2,4,3.326888546,2,120.1554927
6.067150464,64.67444116,98.84970446,8.466522469,2,1,4,3,1,2.683745606,2,2,4.813684557,2,102.2760909
4.241306713,96.58768597,48.17695873,6.164199605,8,0,4,4,1,4.608828959,2,1,0.765740418,1,97.20016222
7.364442356,69.85075206,97.8806543,6.677712365,2,0,4,4,1,4.987932424,4,3,4.928868326,2,115.9840364
9.343670148,54.35463834,60.18637089,6.384916963,0,0,5,3,0,2.551154013,2,3,3.273379403,1,100.7757447
9.255685129,80.85332581,54.32631567,5.946043093,1,0,1,3,0,6.296359517,5,4,2.271145289,5,117.0705621
4.508393714,55.69191967,33.52446689,8.437122677,5,1,5,1,0,3.166872186,2,5,4.440971129,3,86.36624868
1.132380458,67.26115714,33.69356805,8.469667553,9,1,5,1,0,7.454919279,3,5,3.47239871,2,66.81658523
9.84841199,75.37059694,78.44078792,5.679081823,1,1,3,5,1,5.597058945,5,3,1.743586074,5,123.0355552
8.388980864,93.71112623,62.05502961,7.07534877,5,1,1,4,1,4.05445836,3,5,4.420428483,2,122.8781339
1.246626812,74.67732902,45.85651382,8.634537811,0,0,4,4,1,6.529384012,5,2,3.333077284,4,63.28228926
9.208418826,85.1129383,72.97792144,8.810292495,10,1,2,3,1,6.725402382,1,5,3.494186779,1,128.2919964
8.698963621,99.64084195,47.70006828,6.544795202,0,0,4,3,0,3.033371239,5,2,4.48194944,1,111.6261798
5.188380571,56.57445599,70.4342228,6.264124026,4,1,5,5,1,3.378001807,5,3,2.24208104,5,93.5721834
5.912754357,63.73657628,55.14461229,5.39347158,9,1,1,4,0,7.551686076,3,3,3.28452053,4,103.2676982
3.990027039,69.72880378,87.64865586,8.794359366,10,1,1,1,0,2.153187269,3,3,3.723445108,3,109.564725
0.547616388,71.09140893,87.44873125,4.714071522,8,0,1,2,1,1.295052919,5,4,2.269700291,4,106.8488175
3.351972416,70.55105376,63.41452787,6.89914788,7,0,3,5,0,4.178387258,5,5,0.417260579,4,95.18029303
8.028534486,95.38055013,54.55733765,5.412751338,2,1,4,2,0,6.608469302,4,1,3.857198845,3,106.8761279
0.04632023,85.70163222,55.37918576,5.395041452,2,1,3,1,1,6.401676744,1,1,0.239081764,3,55.54612399
3.334991717,80.3952607,86.4000168,6.024842937,0,1,2,1,0,7.436714402,1,3,3.589572009,4,76.42987006
3.981686936,65.46863589,52.9725638,8.993964679,2,0,5,2,0,4.732404651,2,5,4.554376043,2,82.83024199
5.373956029,91.18951921,44.63415616,4.274831534,10,0,3,5,1,1.700452701,5,2,1.734844992,2,113.602054
9.198556164,97.75302557,35.92818393,6.892709091,0,0,3,2,0,5.12082282,5,1,0.510308926,4,96.44132171
3.463459944,91.05991413,62.66851846,4.41286079,7,1,5,5,0,6.4487693,5,3,1.164319949,2,97.88730258
3.469532019,50.07825526,63.74924692,4.77260415,0,0,1,5,1,1.653296842,5,1,2.811407821,3,80.33193506
7.375012481,81.82006851,88.86360973,6.197814709,4,1,5,3,0,2.208601808,1,1,4.713298716,3,122.228314
4.522179409,52.55676907,45.48670875,6.552300657,8,0,4,4,1,1.086034628,3,1,2.561413649,2,83.7111786
2.246048229,62.88036102,56.66938916,5.293962042,6,1,5,4,0,5.155568056,4,3,0.563686441,3,77.60366338
4.524395161,52.97623502,86.58840172,5.582285654,3,1,1,1,0,7.207140744,3,3,3.138915869,1,87.41252817
1.408570204,80.18977265,87.65365275,4.434835101,10,0,5,3,1,5.694643212,3,4,3.664224684,3,101.0824232
1.763869865,84.32949567,56.92277532,5.516098919,8,1,3,4,1,7.874280613,1,4,1.96641835,4,72.06654838
4.983677727,55.7243819,62.13868163,8.832792197,8,1,2,5,0,1.441235567,4,4,3.607570322,5,104.8954708
4.189254495,69.19194415,51.23001236,8.723536908,1,1,3,5,1,7.321007596,5,1,1.624114076,2,80.24157998
9.148459011,72.81182545,95.27884149,5.674391451,9,0,2,2,0,6.698478012,1,5,3.945450758,2,133.2049811
3.623938991,68.45265109,38.3050636,6.854269681,9,1,5,2,1,3.199690643,1,3,1.705360798,3,79.11654866
5.805883503,56.05125002,95.36245961,8.547976956,10,0,4,5,0,7.814685863,4,4,1.280535458,3,109.9265629
6.322642879,70.94738951,77.87065163,4.030919113,5,0,5,5,0,3.015564237,2,5,4.395907029,5,117.5711814
0.130944566,87.55890239,67.21005069,8.053417852,3,1,1,2,0,7.225133067,1,4,2.742367106,5,68.31706818
6.63537372,53.55038323,32.28613425,8.741847764,7,0,5,4,0,7.16524004,3,4,1.425781444,4,85.18355888
1.780359669,54.0090007,63.29173343,4.456628672,10,1,2,1,0,6.303603316,3,5,4.675434448,1,96.48455765
9.610703175,67.73856459,58.54236735,4.80723843,6,0,3,2,1,4.944293317,5,4,3.454255877,4,121.8940061
1.486627278,97.08628558,41.28531684,8.803731514,6,1,4,4,1,1.840019247,1,1,1.103501998,2,63.75686989
4.146241237,83.42863234,75.94867225,6.687700718,10,0,5,4,0,4.723802141,5,1,3.073211773,3,110.1887527
0.853496681,83.93349783,97.98056352,4.070983172,9,1,5,4,0,3.49757379,1,1,4.351794156,4,88.68498346
9.968742518,68.09599954,69.35321677,5.288159994,8,1,3,3,1,6.545519232,4,2,3.480765713,3,126.6199923
5.021950103,79.68303956,80.03272935,6.249718371,4,1,4,3,1,6.306904445,1,4,1.223795754,3,92.76906852
5.953850173,50.5065592,34.79153168,7.464544555,5,1,5,4,1,7.374287552,2,2,3.244241643,4,78.4072563
0.670764774,81.80480232,59.23668971,7.665801891,0,0,5,5,1,1.103811137,3,3,3.095796864,4,67.29932817
7.499604704,95.66434738,38.14509396,8.977107565,5,0,2,3,1,6.663722518,4,5,4.104218318,5,111.276209
2.099055931,80.62867342,72.89570849,5.437555997,1,1,2,2,0,7.569234372,3,3,0.890662985,1,71.75048038
8.980542894,93.68492967,95.69375107,6.691100509,5,0,1,3,0,6.525103144,5,2,3.498173335,5,139.9079696
2.051396405,86.19865277,76.32444127,6.666617739,8,1,3,5,1,1.911361219,4,1,0.136853461,1,88.33251143
1.906877207,56.02792082,35.37621338,6.028226297,7,1,4,1,1,1.568953734,2,4,3.480876503,4,66.8722428
0.365496678,95.12266536,54.82663435,4.845809469,8,0,5,3,1,1.145916679,3,4,4.80218652,1,87.88473289
4.720669451,53.32219222,68.54643656,8.887282816,9,0,5,4,1,5.401216581,1,1,0.871941331,2,77.80290766
5.648411333,76.69837363,58.22454293,8.266585933,7,1,1,4,1,5.407708563,1,4,1.556498864,5,96.82621999
0.657086394,57.10685619,88.35508073,6.491665141,2,0,5,4,1,7.908396,1,5,2.91435786,5,68.37793372
7.755276167,50.58533054,87.02697033,7.016227113,7,1,3,1,1,3.786302219,4,5,3.661975229,5,130.0365966
4.532888347,71.10171301,72.82817141,5.136305268,5,0,1,5,1,3.323343994,2,5,1.721856952,3,95.99533017
5.243902693,64.75203538,56.14205616,6.718935352,5,0,3,2,1,5.37097449,2,3,3.321294886,3,84.71546214
4.407627469,74.30002469,47.87354616,7.474850666,5,0,1,5,0,6.779260708,2,1,4.496393963,4,73.31745243
4.007630609,78.85999434,37.41120227,6.575835142,2,0,5,1,1,7.557417647,3,5,3.632793936,4,82.29150615
5.596403313,52.18695362,54.84283784,8.951425853,9,0,1,4,1,6.621869163,4,2,3.555113588,3,93.86387056
1.552402459,56.15016476,58.9220762,7.056708281,0,1,2,5,0,3.986717864,1,5,1.909853292,5,54.43142185
1.819281305,77.93211982,77.30760476,5.854868563,3,0,4,2,0,5.444399647,3,3,4.557146544,3,86.82032668
8.61785621,67.15836766,76.0711877,7.860760138,9,0,5,4,0,6.994095287,2,2,1.38661471,1,111.5579629
9.461154621,86.45867438,34.90756977,4.852312558,5,1,4,2,1,4.434267818,1,1,1.026401783,5,91.75976342
3.733093163,82.61458243,57.66815208,5.922579069,10,1,5,3,1,2.516806506,4,1,1.821119669,3,95.13673548
2.707446731,92.28021815,42.72452071,5.734794752,9,1,4,2,1,2.188064078,5,5,3.250781104,4,103.3577957
6.439995432,84.62464133,40.97688937,6.159035476,1,0,2,4,1,1.001104212,2,2,4.308389931,3,85.57748306
4.087341711,71.49655387,87.91115048,7.90889913,6,0,4,3,0,6.027665965,2,2,0.660393912,2,90.57128956
0.253863557,83.64833112,32.93406517,6.420865161,6,1,1,4,1,1.777680462,2,5,4.069010886,3,66.65052063
1.561525974,63.76905871,59.34280131,7.970072251,10,1,4,4,1,2.706873698,2,5,4.064116973,5,83.98138569
7.159722288,65.31567494,41.7742559,6.882444516,3,1,5,3,0,3.085134321,1,4,2.934596783,3,86.43746673
6.589239419,89.449258,91.5531151,5.710347173,3,1,3,2,1,4.922659021,4,4,3.803239698,4,121.5195007
0.270959925,72.32097582,68.99283593,8.049893718,0,0,4,1,1,3.785700941,3,5,0.909403491,1,66.93126356
2.219721619,89.91901703,46.19664455,5.191448353,1,0,4,1,1,5.722717944,1,3,0.847930004,2,64.86241942
2.310747966,91.12111868,65.1699101,5.121914899,8,0,4,1,1,1.389470615,4,4,4.314000171,5,101.4295565
6.718927436,92.87811688,81.20404518,6.52251462,9,0,5,1,0,1.86757436,3,5,2.490742186,4,138.8319868
0.197105378,95.83176179,97.06826062,5.30424623,7,0,4,5,0,4.494480525,2,2,1.229686071,2,101.2699251
1.04108582,71.54926103,45.4312203,4.045435175,7,1,5,1,0,3.358753515,4,4,3.443651788,3,76.87031109
7.999160854,65.94334092,92.03272405,7.241487636,8,0,5,3,0,3.070693539,2,3,4.459375835,2,117.8390097
1.785446621,79.10993733,95.40128799,6.555469107,6,1,3,1,1,1.469196553,4,1,3.16161323,1,90.65146238
6.527461079,68.55862117,94.14943812,6.227589072,8,1,1,4,1,7.270034223,5,2,1.736725215,2,115.0806336
2.38182781,80.05370834,74.47900498,8.834842573,9,1,5,1,1,5.842730103,2,3,2.416188826,2,87.10645461
0.994413928,85.27929313,74.08744581,6.85599592,1,0,2,2,0,1.851327098,2,3,3.761347305,3,77.08156002
2.43172191,84.42025092,58.22474432,8.317157889,5,1,4,3,0,1.455321704,2,3,0.337506144,3,83.6392851
7.222669319,68.72764435,82.66785176,4.697251181,2,0,2,3,0,7.824107734,1,2,1.08582258,5,84.2609541
8.556964681,58.34301008,67.19058128,6.846032316,10,1,4,5,1,5.768207853,3,3,2.312915933,3,116.1234038
8.302198646,71.52646692,77.42066499,8.339898134,5,0,3,4,1,3.922192498,2,1,3.02120482,2,108.0558224
3.971835296,57.1297072,59.99205327,6.915528786,2,1,5,3,0,5.912117285,2,4,1.695827955,1,82.84823071
6.680851366,94.50485176,81.20475248,7.590070891,7,0,1,2,0,6.294322505,1,2,1.491954609,3,101.1261479
2.049842954,67.29387304,87.71300623,5.860217839,10,1,5,1,1,6.459735417,1,3,0.206920978,5,81.34926034
2.931477303,57.72298736,40.25053796,4.462247585,3,1,4,3,1,4.34514114,5,5,0.16300886,5,72.96895974
8.963358185,51.272388,88.30508009,6.289501476,9,1,1,2,1,4.009179307,4,4,1.393474272,2,125.8365052
0.130019235,82.29111931,67.82075723,5.972396954,5,1,5,1,0,1.07719659,2,2,2.6525305,3,80.49431327
0.855085309,81.84511587,89.12661364,8.335300912,8,0,1,5,0,7.485899806,4,5,2.781857482,3,90.32416959
2.078862551,67.03020833,60.19111944,5.219976512,1,0,4,3,0,5.223155149,1,5,2.470137464,5,60.87088367
0.265322039,53.58559444,56.53283398,8.833671138,1,0,3,3,0,2.42207756,1,3,2.04940342,3,56.55315836
1.814354351,70.48144474,94.05425128,8.790690599,6,1,3,2,1,7.437223936,5,2,1.261457946,2,83.61971955
5.83041561,65.56087475,47.58184873,5.238158215,1,1,5,4,1,7.404523312,3,3,2.003472158,1,80.92445007
4.214245506,83.85603199,89.09486277,5.740259777,1,1,2,5,1,7.924289151,1,1,0.693799827,2,75.75739916
8.926717111,80.28896247,63.88144008,8.477778704,3,1,4,4,0,7.118395942,2,5,0.576296145,3,103.3680004
8.174435617,68.22968641,65.98668098,8.833111104,8,1,5,3,1,7.984490715,5,1,1.499716284,2,108.469376
3.418173517,60.89462771,51.5927797,6.217195514,7,1,5,4,1,2.712803317,3,3,4.976743982,4,82.7895474
2.594234334,99.40179831,70.11295404,5.604985228,1,0,3,1,1,6.895747096,5,4,1.632484738,4,92.47732146
3.796924082,72.70008106,52.76478374,6.630470066,7,0,1,5,1,6.761198162,1,5,4.682281952,3,86.46251893
5.902949425,84.41371179,32.748859,7.438846032,3,0,4,4,1,2.616582515,3,4,1.961310729,3,94.4103114
2.680636408,57.02764838,49.03990237,5.367372577,1,0,1,1,0,1.689062843,4,2,2.195049956,1,74.76815797
6.241489078,74.27948498,30.44653304,7.682365873,10,0,4,2,1,7.855943596,3,5,3.985314416,2,101.5690948
4.094116522,51.37683599,98.48483509,4.258286786,9,0,2,4,1,3.072171861,2,1,0.468191637,1,90.10771772
5.520471809,75.2727559,97.60230469,4.246472464,6,0,3,5,0,7.096242533,4,4,0.911566618,3,107.1016666
4.361265291,98.20087036,57.66087082,5.931438526,5,0,2,1,0,1.028890083,4,2,4.869201325,3,110.3459719
2.944657595,69.21033565,80.9859598,5.76736596,9,1,5,4,1,1.147173651,2,5,2.5295867,5,104.2319133
9.48453307,51.94980063,54.20642689,5.578166077,4,1,3,2,1,4.261099161,4,2,0.221548411,1,105.8827467
7.636057942,51.54778955,76.976521,6.455098813,10,1,5,4,1,2.671002788,1,1,0.236903665,3,105.3394436
1.401131758,69.399338,86.38010301,5.603667912,0,1,2,1,1,5.828888984,3,5,4.536203419,4,77.29000311
8.684679759,58.00124682,96.27293713,4.961289592,1,1,4,4,0,4.958950279,3,2,4.366825448,5,116.7030291
4.874311982,51.16760482,58.01485931,5.547347745,7,1,5,5,1,1.542400582,2,3,2.291995535,2,81.41505289
8.945522269,87.8106807,84.83085881,8.874521364,0,1,1,3,0,2.138398074,1,5,0.81611043,5,114.4210556
7.998552559,72.92615044,48.61499154,6.055567085,2,0,4,1,1,3.71634489,4,5,4.151423032,2,108.3016039
4.252135045,64.4622386,99.32326127,6.223563884,1,0,4,1,1,2.299228448,3,5,1.623000536,4,101.3577724
0.224693083,95.00415915,31.80387191,6.88272495,4,1,2,1,1,6.545556431,3,5,2.095291993,2,56.19837986
2.686773594,55.80694801,72.24701646,8.916703842,3,0,2,1,0,3.912491649,3,3,3.412381895,1,73.05902472
5.416342147,97.79594145,76.16541872,5.208006382,6,0,3,4,1,1.654023068,3,1,1.766991767,2,108.0903558
6.334782198,65.69833587,78.163189,7.406410553,4,0,3,5,1,4.390400316,5,3,3.143349633,2,109.4642945
2.578876854,94.42018362,38.42713052,7.579923468,7,0,1,2,0,1.635867267,2,3,4.426413552,5,94.55240406
1.393560741,80.14714382,95.69708484,7.036622084,3,0,4,5,1,1.902561138,4,2,3.986866344,4,90.02733987
8.349302368,91.33536799,42.68282953,4.442891698,5,1,1,1,0,2.677268824,4,4,1.908055369,2,112.6007442
9.844021807,99.20065816,73.59273823,7.384361379,3,0,1,4,1,7.016693937,2,4,1.439682774,1,128.0093892
5.256901823,64.42027189,45.58732554,4.320473555,1,1,2,4,0,7.472287726,1,2,1.427552244,5,69.09885548
1.716792858,98.05677427,51.50514919,6.980713248,0,1,1,1,0,6.783804105,2,3,1.742955752,4,57.47179364
2.723073265,69.47409475,68.25209792,7.697905886,0,1,1,4,0,3.338540522,3,2,2.467584934,4,76.82923374
0.183906765,69.27559524,59.2035393,5.054849453,7,0,5,1,1,2.907125088,3,5,2.082987403,3,81.3094366
9.142988066,67.01935521,41.21579207,8.208110038,3,1,3,5,0,4.844089836,2,2,0.665020105,1,93.01722961
1.177510829,77.07038037,41.96554817,4.151769028,4,1,3,3,0,6.052972124,2,2,0.817279292,5,50.07537363
5.765164755,57.70725216,59.27013517,8.219064318,10,1,4,4,1,7.953609517,4,5,1.714648047,5,99.51008932
2.740552207,77.68557427,83.00980848,6.301645253,7,1,3,1,0,1.920994983,4,4,2.8103205,1,102.4065355
5.541780025,77.08524062,92.85752528,5.0879397,6,0,4,1,1,1.345043993,5,5,2.963319751,4,130.0494411
6.514203884,88.09509063,35.88893636,4.668890725,7,1,5,4,1,5.860491223,5,1,2.431035324,2,97.06375582
8.297418037,91.6824981,57.51727353,8.766535838,7,1,3,2,0,6.825580485,3,2,3.693879406,1,112.977199
2.064212718,72.02206752,37.01718946,4.363327938,5,1,5,1,0,6.924441459,5,2,3.686243944,5,67.8672907
0.109958287,65.11666247,31.16147364,4.9954671,9,1,3,4,1,5.749244844,5,4,2.138137358,1,60.34046415
1.368856301,62.96674487,76.32030779,5.739111737,1,0,3,1,0,7.678110629,1,3,0.622204054,4,69.65405048
9.000186418,59.73119184,72.17146094,7.101174245,5,1,5,2,0,4.577033345,2,5,2.650873849,3,116.9135929
8.738900776,52.88237911,41.41133797,6.724005426,0,1,1,3,0,7.396703588,4,3,1.90734532,3,93.24978069
5.974131022,67.12239894,46.36689832,4.628217462,0,1,1,2,0,7.774684959,5,1,0.689614949,2,69.34850363
6.005168604,63.51238461,31.65954276,5.448639919,10,1,1,5,1,6.930102199,4,5,4.90908605,2,108.3054239
6.650366745,98.32086929,88.4463044,5.193758855,2,1,1,4,1,3.168309943,5,1,1.848776946,4,115.1649477
1.753712786,77.88544131,98.22834172,5.067714272,2,1,3,2,0,2.373509558,5,1,3.128989198,2,96.21012554
9.144119459,67.36385195,39.48216758,6.055721682,10,0,2,3,1,4.836840455,3,1,2.450644307,3,114.1020769
